frame,leader_x,leader_y,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,f4_x,f4_y
644,1.9360408,-1.4792393e-05,1.9357597,-1.5003659,1.935667,1.4999231,1.935976,-3.0004456,1.9357725,2.9994977
645,1.9395643,-1.6058526e-05,1.9393443,-1.5003666,1.9392409,1.4999288,1.9395181,-3.0004475,1.939316,2.9995
646,1.943108,-1.7745107e-05,1.9428855,-1.500368,1.9427818,1.499924,1.9430399,-3.000451,1.9428338,2.9994974
647,1.9466846,-1.5009849e-05,1.9464098,-1.500371,1.9462997,1.4999212,1.9465865,-3.0004516,1.9463816,2.9994981
648,1.9502236,-1.5111793e-05,1.9499534,-1.5003772,1.9498494,1.4999259,1.9501703,-3.0004487,1.9499744,2.9995
649,1.953748,-1.6417624e-05,1.9535267,-1.5003723,1.9534097,1.499928,1.9537114,-3.0004506,1.953517,2.9994972
650,1.9572928,-1.9892177e-05,1.9570684,-1.5003783,1.9569525,1.4999269,1.9572337,-3.0004542,1.9570367,2.999494
651,1.9608638,-1.4537778e-05,1.9605868,-1.5003823,1.960474,1.499925,1.9607784,-3.0004542,1.9605843,2.9994922
652,1.9644063,-1.8740044e-05,1.9641349,-1.5003809,1.964017,1.4999206,1.9643587,-3.0004516,1.9641445,2.9994922
653,1.9679269,-2.0505788e-05,1.9676965,-1.500382,1.9676036,1.4999251,1.9679,-3.0004525,1.9676845,2.9994934
654,1.9714744,-2.1818596e-05,1.9712421,-1.5003804,1.971142,1.4999202,1.971423,-3.000455,1.9712075,2.999492
655,1.9750346,-2.503609e-05,1.9747624,-1.5003808,1.9746641,1.4999183,1.9749674,-3.0004604,1.9747521,2.9994898
656,1.9785781,-1.677937e-05,1.978306,-1.5003815,1.9782113,1.4999225,1.9785446,-3.0004556,1.9783179,2.9994898
657,1.982096,-9.645075e-06,1.9819003,-1.5003792,1.9817797,1.4999228,1.9820865,-3.000461,1.9818599,2.9994888
658,1.9856429,-6.9194357e-06,1.9854411,-1.5003827,1.9853228,1.4999238,1.9856061,-3.0004652,1.9853818,2.9994867
659,1.9892135,-6.0237508e-06,1.9889637,-1.5003864,1.9888464,1.4999238,1.9891526,-3.0004694,1.988929,2.9994879
660,1.9927573,-3.7852296e-06,1.9925102,-1.5003859,1.9923882,1.4999253,1.992708,-3.0004706,1.9925028,2.9994895
661,1.9962788,-2.322442e-06,1.9960783,-1.5003868,1.9959835,1.4999287,1.9962549,-3.000467,1.996044,2.9994872
662,1.9998218,-2.696106e-07,1.9996228,-1.5003854,1.9995204,1.4999261,1.9997733,-3.0004654,1.9995672,2.9994843
663,2.0034192,3.8320577e-06,2.0031433,-1.5003862,2.0030456,1.499923,2.0033183,-3.0004654,2.0031116,2.9994788
664,2.0069606,2.4249239e-06,2.006688,-1.5003864,2.006589,1.49992,2.0068908,-3.000465,2.0066867,2.9994824
665,2.0104818,-8.2676706e-08,2.0102801,-1.5003847,2.010158,1.4999223,2.010432,-3.0004652,2.0102296,2.9994767
666,2.0140278,6.926057e-07,2.013822,-1.5003871,2.013699,1.4999212,2.0139554,-3.0004668,2.0137477,2.999473
667,2.017597,4.277943e-06,2.0173416,-1.5003905,2.0172234,1.4999199,2.0174975,-3.000471,2.0172966,2.9994736
668,2.0211406,4.9603696e-06,2.0208893,-1.5003904,2.0207694,1.4999226,2.0210845,-3.0004702,2.0208533,2.9994736
669,2.0246623,4.644644e-06,2.024462,-1.5003884,2.0243504,1.4999238,2.0246253,-3.0004723,2.0243988,2.9994743
670,2.0282059,6.467424e-06,2.028004,-1.5003897,2.027891,1.4999256,2.0281494,-3.000476,2.0279176,2.9994721
671,2.0317903,1.043261e-05,2.0315273,-1.5003921,2.031413,1.4999259,2.0316932,-3.0004818,2.0314636,2.9994695
672,2.0353305,9.668693e-06,2.0350711,-1.5003945,2.034956,1.4999268,2.0352678,-3.0004768,2.035033,2.9994695
673,2.0388541,8.545947e-06,2.0386524,-1.5003924,2.0385475,1.4999295,2.0388098,-3.0004828,2.0385745,2.9994674
674,2.0424,6.3454936e-06,2.042194,-1.5003943,2.0420861,1.4999299,2.042329,-3.000487,2.0420985,2.999465
675,2.0459719,1.0132084e-05,2.045716,-1.5003977,2.04561,1.4999287,2.0458753,-3.0004907,2.045641,2.9994593
676,2.0495105,8.378003e-06,2.0492606,-1.500404,2.0491538,1.4999236,2.0494328,-3.0004947,2.0492215,2.9994645
677,2.0530334,6.944545e-06,2.0528345,-1.5003995,2.0527263,1.4999293,2.052977,-3.000489,2.052763,2.9994595
678,2.0565827,1.0548953e-05,2.0563765,-1.5004054,2.0562685,1.4999254,2.0564966,-3.0004864,2.0562797,2.9994555
679,2.0601485,1.1030985e-05,2.0598972,-1.5004096,2.059786,1.499923,2.0600421,-3.0004861,2.059828,2.9994547
680,2.0636914,1.4363024e-05,2.0634422,-1.5004143,2.0633368,1.4999279,2.0636218,-3.0004857,2.0633757,2.9994533
681,2.0672126,1.6097765e-05,2.0670002,-1.5004153,2.0668998,1.4999316,2.0671647,-3.0004857,2.066922,2.999457
682,2.070755,1.7949038e-05,2.0705435,-1.5004146,2.0704405,1.4999272,2.0706863,-3.0004864,2.070441,2.999457
683,2.0743499,2.171062e-05,2.0740652,-1.5004147,2.073963,1.4999232,2.0742295,-3.000486,2.0739882,2.9994593
684,2.0778892,2.0431675e-05,2.077613,-1.5004139,2.0775084,1.499926,2.0778198,-3.000483,2.0775514,2.99946
685,2.0814126,1.8184379e-05,2.081183,-1.5004145,2.0810874,1.4999264,2.081361,-3.0004854,2.0810938,2.9994586
686,2.0849593,2.0228246e-05,2.084726,-1.5004138,2.0846283,1.4999278,2.0848837,-3.000489,2.0846167,2.9994562
687,2.0885262,2.1131971e-05,2.0882473,-1.5004147,2.0881505,1.4999273,2.088429,-3.0004945,2.0881624,2.9994507
688,2.0920687,2.486218e-05,2.0917904,-1.5004153,2.0916967,1.4999298,2.0919938,-3.0004919,2.0917323,2.999454
689,2.0955899,2.6331712e-05,2.0953865,-1.5004128,2.0952916,1.4999332,2.0955367,-3.0004964,2.0952713,2.9994483
690,2.0991359,2.817365e-05,2.0989282,-1.5004156,2.098831,1.4999312,2.0990586,-3.000499,2.0987954,2.9994445
691,2.1027188,3.1679338e-05,2.1024482,-1.5004196,2.1023529,1.4999292,2.1026037,-3.000502,2.1023405,2.9994397
692,2.10626,3.1698117e-05,2.105998,-1.5004188,2.1058989,1.4999242,2.1061707,-3.0005012,2.105892,2.9994366
693,2.1097827,3.0483323e-05,2.1095622,-1.5004171,2.10946,1.499927,2.109715,-3.0005023,2.1094377,2.9994423
694,2.113328,3.2301352e-05,2.1131063,-1.5004177,2.1130013,1.4999274,2.1132364,-3.0005052,2.1129575,2.9994462
695,2.116912,3.647287e-05,2.1166284,-1.5004194,2.1165278,1.499928,2.1167798,-3.000508,2.1165035,2.9994478
696,2.1204545,3.6542275e-05,2.1201725,-1.5004206,2.120071,1.4999303,2.1203628,-3.0005043,2.1200736,2.9994473
697,2.123977,3.5544006e-05,2.1237533,-1.5004184,2.1236527,1.4999323,2.123904,-3.0005078,2.1236196,2.99945
698,2.127522,3.1858108e-05,2.1272957,-1.5004213,2.1271944,1.4999349,2.1274247,-3.0005114,2.1271377,2.9994478
699,2.1310942,3.7370002e-05,2.1308198,-1.5004244,2.130713,1.4999354,2.1309724,-3.0005116,2.130685,2.9994485
700,2.1346354,3.339907e-05,2.1343627,-1.5004297,2.1342604,1.4999369,2.134535,-3.000512,2.1342778,2.9994507
701,2.1381555,3.088166e-05,2.1379411,-1.5004252,2.1378515,1.4999406,2.1380801,-3.00051,2.137821,2.9994476
702,2.1417017,2.9047551e-05,2.141483,-1.5004313,2.141391,1.4999393,2.1415987,-3.0005107,2.1413405,2.9994442
703,2.14526,2.994117e-05,2.1450026,-1.5004357,2.144917,1.4999373,2.1451435,-3.00051,2.144889,2.9994452
704,2.1488035,3.2968885e-05,2.1485486,-1.50044,2.1484601,1.4999338,2.1487386,-3.000507,2.1484587,2.9994462
705,2.1523254,3.50162e-05,2.1521027,-1.5004431,2.1520274,1.499936,2.1522782,-3.00051,2.152001,2.9994438
706,2.1558723,3.838614e-05,2.1556478,-1.5004383,2.1555707,1.4999372,2.1557984,-3.0005145,2.1555238,2.9994411
707,2.1594484,4.0602325e-05,2.159167,-1.5004357,2.159091,1.4999387,2.1593451,-3.0005147,2.1590667,2.9994354
708,2.1629906,4.1918174e-05,2.162713,-1.5004358,2.1626346,1.49994,2.1629145,-3.0005116,2.1626484,2.9994404
709,2.1665113,4.2301042e-05,2.166287,-1.5004354,2.166217,1.4999434,2.1664593,-3.0005136,2.16619,2.9994345
710,2.1700575,4.4834218e-05,2.1698277,-1.5004363,2.1697583,1.4999437,2.1699793,-3.0005162,2.1697063,2.99943
711,2.1736484,4.9021466e-05,2.17335,-1.5004387,2.1732821,1.4999427,2.1735268,-3.0005147,2.1732578,2.9994326
712,2.1771872,4.8627604e-05,2.176895,-1.5004387,2.176824,1.4999381,2.177111,-3.000513,2.1768036,2.999434
713,2.18071,4.706849e-05,2.1804886,-1.5004365,2.1804035,1.4999434,2.1806543,-3.0005155,2.1803493,2.999431
714,2.1842554,4.8124864e-05,2.1840303,-1.5004394,2.1839411,1.4999399,2.1841767,-3.0005183,2.1838703,2.999427
715,2.1878326,5.220811e-05,2.18755,-1.5004433,2.187468,1.4999377,2.187721,-3.0005233,2.1874146,2.9994223
716,2.1913738,5.291443e-05,2.1910968,-1.5004435,2.191011,1.4999348,2.1912994,-3.0005195,2.1909938,2.9994233
717,2.194897,5.231206e-05,2.1946678,-1.5004413,2.1945763,1.4999352,2.1948404,-3.000526,2.194537,2.9994218
718,2.19844,4.8398448e-05,2.198212,-1.5004437,2.1981146,1.4999369,2.19836,-3.0005307,2.198058,2.9994202
719,2.2020206,5.4386437e-05,2.2017348,-1.5004463,2.2016406,1.4999399,2.2019093,-3.0005322,2.2016048,2.9994192
720,2.205563,5.087065e-05,2.2052782,-1.50045,2.2051864,1.4999429,2.2054605,-3.000536,2.2051713,2.9994204
721,2.209081,4.9269125e-05,2.208861,-1.5004474,2.2087543,1.4999446,2.2090063,-3.0005293,2.208713,2.9994192
722,2.2126296,5.432801e-05,2.2124012,-1.5004494,2.212297,1.4999477,2.2125242,-3.0005238,2.2122364,2.9994168
723,2.2161934,5.6029196e-05,2.2159228,-1.5004535,2.215818,1.499947,2.2160714,-3.0005229,2.2157824,2.9994116
724,2.219736,5.7567202e-05,2.219469,-1.5004535,2.2193646,1.4999499,2.2196398,-3.0005229,2.2193568,2.9994142
725,2.2232578,5.822847e-05,2.2230406,-1.5004512,2.2229588,1.4999529,2.2231839,-3.000521,2.2228982,2.9994097
726,2.226803,6.0948747e-05,2.226584,-1.5004535,2.2264972,1.4999515,2.2267034,-3.0005212,2.2264204,2.9994063
727,2.2303946,6.428231e-05,2.2301066,-1.5004568,2.2300217,1.4999496,2.2302477,-3.0005221,2.2299654,2.9994018
728,2.2339334,6.416434e-05,2.233651,-1.5004576,2.2335694,1.4999518,2.2338386,-3.0005202,2.2335272,2.9993992
729,2.2374563,6.24523e-05,2.2372382,-1.5004553,2.2371364,1.4999523,2.2373786,-3.0005217,2.237066,2.999404
730,2.2410035,6.4437685e-05,2.2407773,-1.5004586,2.2406802,1.4999558,2.2409005,-3.0005255,2.240589,2.9994078
731,2.2445798,6.854985e-05,2.2442997,-1.5004625,2.2441974,1.4999559,2.2444453,-3.0005322,2.2441344,2.9994118
732,2.2481215,6.837083e-05,2.2478478,-1.500463,2.247744,1.4999577,2.2480052,-3.0005279,2.2477024,2.9994128
733,2.2516437,6.757696e-05,2.2514153,-1.5004629,2.251338,1.4999611,2.2515488,-3.000533,2.2512476,2.999413
734,2.255189,7.008105e-05,2.254957,-1.5004623,2.2548773,1.4999598,2.255069,-3.000536,2.2547681,2.9994118
735,2.2587733,7.4590964e-05,2.2584794,-1.500463,2.2584014,1.4999576,2.258614,-3.0005395,2.2583113,2.9994123
736,2.2623146,7.388617e-05,2.2620218,-1.5004643,2.2619488,1.4999607,2.2621715,-3.0005403,2.2618992,2.999415
737,2.2658386,7.3363655e-05,2.2656114,-1.5004622,2.2655225,1.4999622,2.2657204,-3.000537,2.2654405,2.9994128
738,2.269384,7.409155e-05,2.2691507,-1.5004648,2.2690654,1.4999653,2.2692382,-3.0005362,2.268961,2.9994094
739,2.2729573,7.704696e-05,2.2726746,-1.500469,2.2725844,1.499966,2.2727852,-3.0005357,2.2725074,2.9994082
740,2.2764983,7.825275e-05,2.2762213,-1.5004693,2.2761328,1.499968,2.2763705,-3.0005355,2.2760727,2.9994102
741,2.2800202,7.819949e-05,2.2797885,-1.5004705,2.2797167,1.499971,2.279913,-3.0005343,2.2796164,2.9994102
742,2.2835662,8.045014e-05,2.2833312,-1.500468,2.2832568,1.4999713,2.2834353,-3.0005355,2.2831352,2.9994085
743,2.2871516,8.4519284e-05,2.2868497,-1.5004691,2.2867813,1.4999704,2.2869797,-3.000535,2.2866814,2.9994092
744,2.2906926,8.529679e-05,2.2903986,-1.5004686,2.290323,1.4999664,2.2905684,-3.0005333,2.2902548,2.999409
745,2.2942152,8.47642e-05,2.2939806,-1.5004662,2.2939045,1.4999727,2.29411,-3.0005352,2.2937975,2.99941
746,2.2977607,8.085524e-05,2.297524,-1.5004681,2.297447,1.4999686,2.297632,-3.0005383,2.297318,2.9994082
747,2.3013368,8.683097e-05,2.3010466,-1.5004706,2.3009677,1.499967,2.3011768,-3.0005448,2.3008604,2.9994068
748,2.3048794,8.307316e-05,2.3045917,-1.5004728,2.304513,1.4999646,2.304743,-3.00054,2.304455,2.999407
749,2.3083978,8.1545e-05,2.3081682,-1.5004706,2.3080707,1.4999616,2.3082874,-3.0005455,2.3079956,2.999406
750,2.311947,8.652583e-05,2.311709,-1.5004724,2.311616,1.4999682,2.3118067,-3.000548,2.3115182,2.9994044
751,2.31551,9.105251e-05,2.3152335,-1.5004755,2.3151321,1.4999712,2.3153524,-3.0005522,2.3150628,2.9994056
752,2.3190532,8.799862e-05,2.3187776,-1.5004811,2.31868,1.499973,2.3189101,-3.0005534,2.318648,2.9994073
753,2.3225722,8.55984e-05,2.3223505,-1.5004772,2.3222609,1.4999743,2.3224535,-3.0005515,2.3221893,2.9994054
754,2.3261192,8.928276e-05,2.3258905,-1.5004829,2.325803,1.4999776,2.3259754,-3.0005515,2.3257122,2.999402
755,2.329697,9.1593414e-05,2.3294132,-1.5004871,2.3293233,1.4999776,2.3295205,-3.0005512,2.3292575,2.9993966
756,2.3332381,9.2917944e-05,2.3329575,-1.500491,2.3328707,1.4999804,2.3330915,-3.0005507,2.332824,2.9993985
757,2.3367622,9.363934e-05,2.3365178,-1.500491,2.3364537,1.4999839,2.3366356,-3.0005505,2.336363,2.999394
758,2.3403049,9.416105e-05,2.3400605,-1.5004915,2.3399956,1.4999834,2.3401563,-3.0005512,2.3398876,2.9993901
759,2.3438916,9.893122e-05,2.343584,-1.5004908,2.3435154,1.4999826,2.3437011,-3.0005512,2.3434315,2.999385
760,2.3474324,9.971427e-05,2.34713,-1.5004898,2.3470652,1.4999852,2.3472934,-3.0005488,2.3469796,2.999386
761,2.3509538,9.8408746e-05,2.3507023,-1.500488,2.3506246,1.4999874,2.3508346,-3.0005515,2.3505228,2.999387
762,2.354502,0.000101232545,2.354244,-1.5004891,2.354167,1.4999886,2.3543568,-3.0005548,2.3540418,2.999387
763,2.3580742,0.00010520166,2.3577669,-1.5004915,2.3576872,1.49999,2.357904,-3.0005543,2.357589,2.999387
764,2.3616173,0.00010642948,2.3613105,-1.5004972,2.361233,1.4999927,2.3614743,-3.000552,2.36116,2.9993875
765,2.3651388,0.00010600147,2.3648863,-1.5004925,2.3648083,1.4999946,2.3650181,-3.0005531,2.3647034,2.999388
766,2.3686864,0.000108590044,2.368429,-1.5004985,2.3683524,1.4999976,2.3685405,-3.0005555,2.3682232,2.9993863
767,2.3722694,0.00011294295,2.3719475,-1.5005022,2.371871,1.4999983,2.3720837,-3.0005608,2.371771,2.999388
768,2.3758116,0.00011223962,2.3754957,-1.5005006,2.3754191,1.5000006,2.3756642,-3.000556,2.375359,2.9993887
769,2.3793359,0.00011140104,2.3790555,-1.5005012,2.3790069,1.5000035,2.3792067,-3.0005615,2.3789053,2.9993925
770,2.38288,0.00011055203,2.3826005,-1.5004994,2.3825462,1.500003,2.382728,-3.0005658,2.3824232,2.9993923
771,2.3864584,0.00011418623,2.38612,-1.5005004,2.3860693,1.5000019,2.386272,-3.0005698,2.3859725,2.9993932
772,2.3899987,0.00011412432,2.3896658,-1.5004991,2.3896139,1.5000042,2.389833,-3.000569,2.3895185,2.9993942
773,2.393523,0.00011292741,2.3932602,-1.500497,2.3931932,1.5000062,2.3933752,-3.0005696,2.393063,2.9993951
774,2.397066,0.00010917558,2.3968,-1.5005,2.3967342,1.5000088,2.3968992,-3.0005693,2.3965805,2.9993937
775,2.4006383,0.00011576573,2.4003232,-1.5005035,2.4002485,1.5000077,2.4004447,-3.0005696,2.400124,2.9993918
776,2.4041796,0.00011191072,2.4038687,-1.5005094,2.4037933,1.5000097,2.4040124,-3.000568,2.403688,2.999393
777,2.4076989,0.00010980162,2.4074323,-1.500507,2.4073882,1.500014,2.407553,-3.0005684,2.40723,2.9993918
778,2.411247,0.00011414385,2.4109757,-1.5005113,2.410928,1.5000131,2.4110756,-3.000571,2.4107542,2.9993896
779,2.4148104,0.00011530655,2.4144995,-1.500514,2.414451,1.5000112,2.41462,-3.0005758,2.4142973,2.9993849
780,2.4183538,0.00011907663,2.4180439,-1.5005178,2.4179964,1.5000064,2.4181955,-3.0005748,2.41787,2.9993901
781,2.421875,0.00012071417,2.4216106,-1.5005184,2.421536,1.5000075,2.4217381,-3.0005765,2.4214106,2.9993849
782,2.4254174,0.00012218542,2.425155,-1.5005171,2.425079,1.5000116,2.4252603,-3.0005798,2.42493,2.999382
783,2.4290144,0.00012681523,2.4286761,-1.500516,2.4285989,1.5000148,2.4288046,-3.0005808,2.428478,2.999382
784,2.4325535,0.00012580093,2.432222,-1.5005151,2.4321454,1.5000179,2.4323876,-3.0005774,2.4320335,2.999382
785,2.4360774,0.00012357793,2.4358046,-1.500515,2.4357166,1.5000201,2.4359307,-3.0005789,2.4355743,2.9993813
786,2.439623,0.000125396,2.4393468,-1.5005144,2.439257,1.5000229,2.4394536,-3.0005817,2.4390974,2.999377
787,2.443191,0.00012715536,2.44287,-1.5005149,2.44278,1.5000241,2.4429982,-3.000587,2.4426463,2.9993782
788,2.446734,0.00013074643,2.446412,-1.5005151,2.4463212,1.5000247,2.4465764,-3.0005822,2.4462073,2.99938
789,2.4502556,0.00013284906,2.4500027,-1.5005127,2.4499042,1.500028,2.4501178,-3.0005882,2.4497502,2.999378
790,2.4538007,0.00013520743,2.4535434,-1.5005139,2.4534445,1.5000277,2.4536362,-3.000592,2.4532738,2.9993763
791,2.4573905,0.0001392612,2.457064,-1.5005174,2.4569695,1.5000271,2.4571848,-3.0005898,2.4568193,2.9993732
792,2.4609294,0.0001391448,2.4606123,-1.5005172,2.4605145,1.5000238,2.4607375,-3.0005908,2.4603927,2.999376
793,2.4644518,0.0001374968,2.4641826,-1.5005153,2.4640863,1.5000293,2.464285,-3.0005877,2.4639294,2.999372
794,2.468,0.00014059781,2.4677262,-1.5005158,2.4676244,1.5000253,2.467802,-3.000589,2.4674575,2.9993682
795,2.4715724,0.0001444631,2.4712486,-1.500518,2.4711485,1.5000215,2.4713514,-3.000588,2.470999,2.999363
796,2.475116,0.00014456095,2.4747934,-1.5005227,2.474692,1.5000209,2.474944,-3.000585,2.474557,2.9993658
797,2.4786375,0.00014399283,2.478372,-1.5005215,2.478246,1.5000226,2.4784853,-3.0005875,2.4780939,2.9993608
798,2.4821825,0.00014628508,2.481914,-1.5005231,2.4817884,1.5000238,2.4820087,-3.000591,2.481613,2.9993577
799,2.4857712,0.00015070048,2.4854362,-1.5005261,2.4853077,1.5000249,2.4855528,-3.000597,2.4851563,2.9993532
800,2.4893126,0.00015006796,2.4889812,-1.500527,2.4888504,1.5000272,2.4891205,-3.0005932,2.4887257,2.9993515
801,2.4928353,0.00014839103,2.4925632,-1.5005244,2.492448,1.5000308,2.492662,-3.0005984,2.4922662,2.9993527
802,2.4963808,0.00014596301,2.4961047,-1.5005257,2.4959888,1.5000315,2.4961824,-3.0006022,2.4957914,2.9993534
803,2.4999497,0.0001488876,2.499629,-1.5005285,2.4995103,1.5000309,2.4997296,-3.0006003,2.499335,2.9993536
804,2.5034904,0.00014799318,2.5031726,-1.5005338,2.5030575,1.5000268,2.5032916,-3.0006013,2.50292,2.999355
805,2.5070152,0.0001481167,2.50675,-1.5005288,2.5066159,1.5000267,2.506837,-3.0006,2.50646,2.9993567
806,2.5105586,0.00015003516,2.5102925,-1.5005345,2.510156,1.5000314,2.5103567,-3.0006003,2.5099823,2.9993558
807,2.5141354,0.00015271318,2.5138094,-1.500539,2.513679,1.5000354,2.513902,-3.0005991,2.5135248,2.9993553
808,2.5176766,0.00015475834,2.5173583,-1.500537,2.5172257,1.5000389,2.517495,-3.0005965,2.5171022,2.9993548
809,2.5212004,0.00015598547,2.5209172,-1.500538,2.5208075,1.5000415,2.5210342,-3.0005994,2.5206444,2.9993572
810,2.5247414,0.00015794455,2.5244622,-1.5005366,2.524349,1.5000448,2.524559,-3.0006025,2.5241623,2.9993553
811,2.5283344,0.00016233514,2.527983,-1.500537,2.5278702,1.5000459,2.528102,-3.000608,2.5277133,2.999356
812,2.5318725,0.00016230321,2.5315266,-1.5005375,2.5314145,1.5000465,2.5316713,-3.0006037,2.5312989,2.9993587
813,2.5353973,0.00016038591,2.53512,-1.5005349,2.5349965,1.5000504,2.535214,-3.0006096,2.534838,2.9993558
814,2.5389442,0.00016112521,2.538659,-1.5005382,2.5385387,1.50005,2.5387328,-3.0006137,2.5383646,2.9993532
815,2.5425076,0.0001625988,2.542182,-1.5005425,2.5420616,1.5000492,2.54228,-3.0006166,2.5419068,2.9993477
816,2.5460482,0.0001664539,2.5457292,-1.5005428,2.545606,1.5000461,2.5458415,-3.0006187,2.545476,2.9993515
817,2.5495694,0.00016763387,2.549296,-1.500542,2.5491748,1.5000474,2.5493872,-3.0006142,2.5490165,2.999346
818,2.5531137,0.0001688959,2.5528386,-1.5005428,2.5527177,1.5000497,2.5529058,-3.0006099,2.5525377,2.9993424
819,2.5566988,0.00017272025,2.5563612,-1.5005442,2.5562372,1.5000523,2.556452,-3.0006077,2.5560858,2.999343
820,2.5602398,0.00017384576,2.5599036,-1.5005441,2.5597847,1.5000545,2.560033,-3.000608,2.5596411,2.9993432
821,2.563762,0.00017325816,2.5634987,-1.5005414,2.5633688,1.5000571,2.5635755,-3.0006053,2.563185,2.9993439
822,2.5673063,0.00016942796,2.567039,-1.5005441,2.5669088,1.5000583,2.5670955,-3.0006058,2.5667078,2.999342
823,2.5708773,0.0001756605,2.570564,-1.5005473,2.5704346,1.5000588,2.5706418,-3.000605,2.5702527,2.9993386
824,2.5744195,0.0001719351,2.5741074,-1.5005525,2.573979,1.5000594,2.574229,-3.0006032,2.573822,2.9993384
825,2.5779371,0.0001700946,2.577675,-1.5005481,2.5775445,1.5000633,2.5777678,-3.0006056,2.5773602,2.9993384
826,2.5814872,0.0001744495,2.581218,-1.5005538,2.5810823,1.5000634,2.5812912,-3.0006096,2.5808852,2.9993367
827,2.5850477,0.00017649644,2.5847378,-1.5005575,2.584604,1.5000627,2.5848384,-3.0006106,2.5844305,2.9993315
828,2.58859,0.00017912823,2.5882847,-1.5005567,2.5881488,1.500065,2.5884035,-3.0006118,2.5880072,2.9993348
829,2.5921123,0.00018023644,2.591845,-1.5005578,2.591733,1.5000678,2.5919473,-3.0006092,2.591549,2.9993324
830,2.595658,0.00018295296,2.59539,-1.5005558,2.5952756,1.5000705,2.5954673,-3.0006094,2.5950785,2.9993331
831,2.599247,0.00018701002,2.5989103,-1.5005559,2.5987978,1.5000716,2.599012,-3.0006092,2.5986257,2.9993343
832,2.602786,0.00018732615,2.6024542,-1.5005563,2.6023417,1.5000746,2.6026063,-3.0006082,2.6021538,2.999336
833,2.6063101,0.00018651012,2.606049,-1.5005535,2.605926,1.5000786,2.6061456,-3.000611,2.6056895,2.9993343
834,2.6098561,0.00018223631,2.6095898,-1.5005562,2.6094656,1.5000783,2.6096697,-3.0006144,2.609209,2.9993317
835,2.6134255,0.0001878053,2.61311,-1.5005597,2.6129897,1.5000776,2.613214,-3.0006201,2.6127548,2.9993339
836,2.6169682,0.0001835221,2.616657,-1.50056,2.6165361,1.5000798,2.6167803,-3.0006168,2.6162932,2.9993336
837,2.6204877,0.00018035513,2.6202261,-1.5005578,2.620113,1.5000838,2.6203234,-3.000622,2.6198168,2.9993312
838,2.6240366,0.00018514122,2.6237702,-1.5005597,2.6236558,1.5000838,2.623844,-3.0006251,2.6233625,2.9993265
839,2.6276038,0.00018620929,2.6272933,-1.5005623,2.627175,1.5000823,2.627389,-3.0006275,2.626914,2.9993265
840,2.6311479,0.00018975434,2.6308367,-1.5005658,2.6307225,1.500085,2.6309521,-3.0006292,2.630455,2.9993272
841,2.6346662,0.00019096304,2.6344187,-1.5005633,2.634283,1.500088,2.6344995,-3.0006247,2.6339736,2.9993262
842,2.6382146,0.00019353305,2.6379588,-1.5005656,2.637826,1.5000894,2.6380188,-3.0006208,2.6375148,2.9993243
843,2.6418066,0.00019751824,2.641483,-1.5005691,2.6413434,1.5000892,2.6415632,-3.0006206,2.641101,2.999325
844,2.645346,0.00019649536,2.6450276,-1.5005746,2.6448917,1.5000925,2.6451538,-3.0006192,2.6446404,2.9993224
845,2.6488688,0.0001951227,2.6485932,-1.5005732,2.6484728,1.5000949,2.6486964,-3.00062,2.6481664,2.9993198
846,2.6524158,0.00019769918,2.6521354,-1.5005758,2.652013,1.5000985,2.652219,-3.000621,2.6517117,2.9993145
847,2.6559877,0.00020195817,2.655656,-1.5005777,2.6555345,1.5001005,2.6557624,-3.0006223,2.65526,2.9993134
848,2.6595302,0.00020238665,2.6592026,-1.5005769,2.6590803,1.5001025,2.659349,-3.0006192,2.6588042,2.9993186
849,2.6630526,0.00020161021,2.6627836,-1.5005748,2.6626387,1.5001057,2.6628914,-3.0006223,2.6623251,2.999323
850,2.6665998,0.00020466791,2.6663258,-1.5005771,2.6661797,1.5001098,2.6664133,-3.0006256,2.6658726,2.9993238
851,2.6701856,0.0002089882,2.6698484,-1.5005798,2.6697009,1.5001109,2.6699595,-3.000631,2.6694527,2.999324
852,2.6737266,0.0002089188,2.6733923,-1.5005847,2.6732504,1.5001132,2.6735222,-3.00063,2.6729946,2.9993236
853,2.6772478,0.00020781651,2.676973,-1.500581,2.6768095,1.5001158,2.677065,-3.000633,2.6765163,2.9993215
854,2.680794,0.0002094401,2.680514,-1.5005867,2.6803539,1.50012,2.6805875,-3.0006347,2.6800587,2.999322
855,2.6843643,0.00021356749,2.684035,-1.5005907,2.6838713,1.5001215,2.6841354,-3.0006342,2.6836514,2.999322
856,2.6879077,0.00021420946,2.6875803,-1.5005947,2.687421,1.5001242,2.687702,-3.0006354,2.6871917,2.9993238
857,2.6914313,0.00021381053,2.6911354,-1.5005964,2.6910074,1.5001289,2.6912475,-3.000633,2.6907146,2.9993227
858,2.6949742,0.00021029575,2.694681,-1.5005934,2.694547,1.5001297,2.6947672,-3.000633,2.6942568,2.999321
859,2.6985595,0.00021684174,2.6982014,-1.5005922,2.698068,1.5001279,2.6983128,-3.0006318,2.6978338,2.9993193
860,2.7020986,0.00021316286,2.701746,-1.5005918,2.7016153,1.5001311,2.7019062,-3.0006297,2.7013779,2.999321
861,2.7056196,0.00021134719,2.7053213,-1.5005907,2.7051823,1.5001342,2.705447,-3.000632,2.7048976,2.9993186
